time (s),Vout (V)
642.6E-6,140.7E-6
642.7E-6,139.3E-6
642.8E-6,137.9E-6
642.9E-6,136.6E-6
643.0E-6,135.3E-6
643.0E-6,134.0E-6
643.1E-6,132.8E-6
643.2E-6,131.6E-6
643.3E-6,130.4E-6
643.3E-6,129.3E-6
643.4E-6,128.2E-6
643.5E-6,127.1E-6
643.6E-6,126.0E-6
643.7E-6,125.0E-6
643.7E-6,124.0E-6
643.8E-6,123.0E-6
643.9E-6,122.1E-6
644.0E-6,121.1E-6
644.0E-6,120.2E-6
644.1E-6,119.3E-6
644.2E-6,118.5E-6
644.3E-6,117.6E-6
644.4E-6,116.8E-6
644.4E-6,116.0E-6
644.5E-6,115.2E-6
644.6E-6,114.5E-6
644.7E-6,113.7E-6
644.7E-6,113.0E-6
644.8E-6,112.3E-6
644.9E-6,111.6E-6
645.0E-6,110.9E-6
645.1E-6,110.2E-6
645.1E-6,109.5E-6
645.2E-6,108.9E-6
645.3E-6,108.2E-6
645.4E-6,107.6E-6
645.5E-6,107.0E-6
645.5E-6,106.4E-6
645.6E-6,105.8E-6
645.7E-6,105.2E-6
645.8E-6,104.6E-6
645.8E-6,104.1E-6
645.9E-6,103.5E-6
646.0E-6,103.0E-6
646.1E-6,102.4E-6
646.2E-6,101.9E-6
646.2E-6,101.4E-6
646.3E-6,100.9E-6
646.4E-6,100.4E-6
646.5E-6,99.92E-6
646.5E-6,99.44E-6
646.6E-6,98.98E-6
646.7E-6,98.52E-6
646.8E-6,98.07E-6
646.9E-6,97.63E-6
646.9E-6,97.20E-6
647.0E-6,96.77E-6
647.1E-6,96.36E-6
647.2E-6,95.95E-6
647.2E-6,95.55E-6
647.3E-6,95.16E-6
647.4E-6,94.77E-6
647.5E-6,94.40E-6
647.6E-6,94.03E-6
647.6E-6,93.66E-6
647.7E-6,93.31E-6
647.8E-6,92.96E-6
647.9E-6,92.62E-6
647.9E-6,92.28E-6
648.0E-6,91.95E-6
648.1E-6,91.63E-6
648.2E-6,91.32E-6
648.3E-6,91.01E-6
648.3E-6,90.70E-6
648.4E-6,90.41E-6
648.5E-6,90.12E-6
648.6E-6,89.83E-6
648.6E-6,89.56E-6
648.7E-6,89.28E-6
648.8E-6,89.02E-6
648.9E-6,88.76E-6
649.0E-6,88.50E-6
649.0E-6,88.25E-6
649.1E-6,88.01E-6
649.2E-6,87.77E-6
649.3E-6,87.54E-6
649.4E-6,87.31E-6
649.4E-6,87.09E-6
649.5E-6,86.87E-6
649.6E-6,86.66E-6
649.7E-6,86.45E-6
649.7E-6,86.25E-6
649.8E-6,86.06E-6
649.9E-6,85.86E-6
650.0E-6,85.68E-6
650.1E-6,85.50E-6
650.1E-6,85.32E-6
650.2E-6,85.15E-6
650.3E-6,84.98E-6
650.4E-6,84.82E-6
650.4E-6,84.66E-6
650.5E-6,84.51E-6
650.6E-6,84.36E-6
650.7E-6,84.21E-6
650.8E-6,84.07E-6
650.8E-6,83.94E-6
650.9E-6,83.81E-6
651.0E-6,83.68E-6
651.1E-6,83.56E-6
651.1E-6,83.44E-6
651.2E-6,83.33E-6
651.3E-6,83.22E-6
651.4E-6,83.11E-6
651.5E-6,83.01E-6
651.5E-6,82.92E-6
651.6E-6,82.83E-6
651.7E-6,82.74E-6
651.8E-6,82.65E-6
651.8E-6,82.57E-6
651.9E-6,82.50E-6
652.0E-6,82.43E-6
652.1E-6,82.36E-6
652.2E-6,82.30E-6
652.2E-6,82.24E-6
652.3E-6,82.18E-6
652.4E-6,82.13E-6
652.5E-6,82.08E-6
652.5E-6,82.04E-6
652.6E-6,82.00E-6
652.7E-6,81.96E-6
652.8E-6,81.93E-6
652.9E-6,81.90E-6
652.9E-6,81.88E-6
653.0E-6,81.86E-6
653.1E-6,81.84E-6
653.2E-6,81.83E-6
653.3E-6,81.82E-6
653.3E-6,81.82E-6
653.4E-6,81.82E-6
653.5E-6,81.82E-6
653.6E-6,81.83E-6
653.6E-6,81.84E-6
653.7E-6,81.85E-6
653.8E-6,81.87E-6
653.9E-6,81.89E-6
654.0E-6,81.92E-6
654.0E-6,81.95E-6
654.1E-6,81.98E-6
654.2E-6,82.02E-6
654.3E-6,82.06E-6
654.3E-6,82.11E-6
654.4E-6,82.16E-6
654.5E-6,82.21E-6
654.6E-6,82.27E-6
654.7E-6,82.33E-6
654.7E-6,82.40E-6
654.8E-6,82.47E-6
654.9E-6,82.54E-6
655.0E-6,82.62E-6
655.0E-6,82.70E-6
655.1E-6,82.79E-6
655.2E-6,82.88E-6
655.3E-6,82.97E-6
655.4E-6,83.07E-6
655.4E-6,83.17E-6
655.5E-6,83.28E-6
655.6E-6,83.39E-6
655.7E-6,83.50E-6
655.7E-6,83.62E-6
655.8E-6,83.74E-6
655.9E-6,83.87E-6
656.0E-6,84.00E-6
656.1E-6,84.13E-6
656.1E-6,84.27E-6
656.2E-6,84.42E-6
656.3E-6,84.57E-6
656.4E-6,84.72E-6
656.4E-6,84.88E-6
656.5E-6,85.04E-6
656.6E-6,85.20E-6
656.7E-6,85.38E-6
656.8E-6,85.55E-6
656.8E-6,85.73E-6
656.9E-6,85.91E-6
657.0E-6,86.10E-6
657.1E-6,86.30E-6
657.2E-6,86.50E-6
657.2E-6,86.70E-6
657.3E-6,86.91E-6
657.4E-6,87.12E-6
657.5E-6,87.34E-6
657.5E-6,87.56E-6
657.6E-6,87.79E-6
657.7E-6,88.02E-6
657.8E-6,88.26E-6
657.9E-6,88.51E-6
657.9E-6,88.75E-6
658.0E-6,89.01E-6
658.1E-6,89.27E-6
658.2E-6,89.53E-6
658.2E-6,89.80E-6
658.3E-6,90.08E-6
658.4E-6,90.36E-6
658.5E-6,90.64E-6
658.6E-6,90.94E-6
658.6E-6,91.24E-6
658.7E-6,91.54E-6
658.8E-6,91.85E-6
658.9E-6,92.16E-6
658.9E-6,92.49E-6
659.0E-6,92.81E-6
659.1E-6,93.15E-6
659.2E-6,93.49E-6
659.3E-6,93.84E-6
659.3E-6,94.19E-6
659.4E-6,94.55E-6
659.5E-6,94.91E-6
659.6E-6,95.29E-6
659.6E-6,95.67E-6
659.7E-6,96.05E-6
659.8E-6,96.45E-6
659.9E-6,96.85E-6
660.0E-6,97.25E-6
660.0E-6,97.67E-6
660.1E-6,98.09E-6
660.2E-6,98.52E-6
660.3E-6,98.96E-6
660.3E-6,99.40E-6
660.4E-6,99.85E-6
660.5E-6,100.3E-6
660.6E-6,100.8E-6
660.7E-6,101.3E-6
660.7E-6,101.7E-6
660.8E-6,102.2E-6
660.9E-6,102.7E-6
661.0E-6,103.2E-6
661.1E-6,103.8E-6
661.1E-6,104.3E-6
661.2E-6,104.8E-6
661.3E-6,105.4E-6
661.4E-6,105.9E-6
661.4E-6,106.5E-6
661.5E-6,107.1E-6
661.6E-6,107.6E-6
661.7E-6,108.2E-6
661.8E-6,108.8E-6
661.8E-6,109.4E-6
661.9E-6,110.1E-6
662.0E-6,110.7E-6
662.1E-6,111.3E-6
662.1E-6,112.0E-6
662.2E-6,112.6E-6
662.3E-6,113.3E-6
662.4E-6,114.0E-6
662.5E-6,114.7E-6
662.5E-6,115.4E-6
662.6E-6,116.1E-6
662.7E-6,116.9E-6
662.8E-6,117.6E-6
662.8E-6,118.4E-6
662.9E-6,119.1E-6
663.0E-6,119.9E-6
663.1E-6,120.7E-6
663.2E-6,121.5E-6
663.2E-6,122.3E-6
663.3E-6,123.2E-6
663.4E-6,124.0E-6
663.5E-6,124.9E-6
663.5E-6,125.8E-6
663.6E-6,126.7E-6
663.7E-6,127.6E-6
663.8E-6,128.5E-6
663.9E-6,129.4E-6
663.9E-6,130.4E-6
664.0E-6,131.3E-6
664.1E-6,132.3E-6
664.2E-6,133.3E-6
664.2E-6,134.3E-6
664.3E-6,135.4E-6
664.4E-6,136.4E-6
664.5E-6,137.5E-6
664.6E-6,138.6E-6
664.6E-6,139.7E-6
664.7E-6,140.8E-6
664.8E-6,141.9E-6
664.9E-6,143.1E-6
665.0E-6,144.3E-6
665.0E-6,145.5E-6
665.1E-6,146.7E-6
665.2E-6,147.9E-6
665.3E-6,149.2E-6
665.3E-6,150.4E-6
665.4E-6,151.7E-6
665.5E-6,153.1E-6
665.6E-6,154.4E-6
665.7E-6,155.8E-6
665.7E-6,157.2E-6
665.8E-6,158.6E-6
665.9E-6,160.0E-6
666.0E-6,161.5E-6
666.0E-6,163.0E-6
666.1E-6,164.5E-6
666.2E-6,166.0E-6
666.3E-6,167.6E-6
666.4E-6,169.2E-6
666.4E-6,170.8E-6
666.5E-6,172.4E-6
666.6E-6,174.1E-6
666.7E-6,175.8E-6
666.7E-6,177.5E-6
666.8E-6,179.3E-6
666.9E-6,181.0E-6
667.0E-6,182.9E-6
667.1E-6,184.7E-6
667.1E-6,186.6E-6
667.2E-6,188.5E-6
667.3E-6,190.4E-6
667.4E-6,192.4E-6
667.4E-6,194.4E-6
667.5E-6,196.5E-6
667.6E-6,198.5E-6
667.7E-6,200.6E-6
667.8E-6,202.8E-6
667.8E-6,205.0E-6
667.9E-6,207.2E-6
668.0E-6,209.5E-6
668.1E-6,211.8E-6
668.1E-6,214.1E-6
668.2E-6,216.5E-6
668.3E-6,218.9E-6
668.4E-6,221.4E-6
668.5E-6,223.9E-6
668.5E-6,226.4E-6
668.6E-6,229.0E-6
668.7E-6,231.6E-6
668.8E-6,234.3E-6
668.9E-6,237.1E-6
668.9E-6,239.8E-6
669.0E-6,242.7E-6
669.1E-6,245.5E-6
669.2E-6,248.4E-6
669.2E-6,251.4E-6
669.3E-6,254.4E-6
669.4E-6,257.5E-6
669.5E-6,260.6E-6
669.6E-6,263.8E-6
669.6E-6,267.1E-6
669.7E-6,270.4E-6
669.8E-6,273.7E-6
669.9E-6,277.1E-6
669.9E-6,280.6E-6
670.0E-6,284.1E-6
670.1E-6,287.7E-6
670.2E-6,291.3E-6
670.3E-6,295.1E-6
670.3E-6,298.8E-6
670.4E-6,302.7E-6
670.5E-6,306.6E-6
670.6E-6,310.6E-6
670.6E-6,314.6E-6
670.7E-6,318.7E-6
670.8E-6,322.9E-6
670.9E-6,327.2E-6
671.0E-6,331.5E-6
671.0E-6,336.0E-6
671.1E-6,340.4E-6
671.2E-6,345.0E-6
671.3E-6,349.7E-6
671.3E-6,354.4E-6
671.4E-6,359.2E-6
671.5E-6,364.1E-6
671.6E-6,369.1E-6
671.7E-6,374.2E-6
671.7E-6,379.3E-6
671.8E-6,384.6E-6
671.9E-6,389.9E-6
672.0E-6,395.3E-6
672.0E-6,400.9E-6
672.1E-6,406.5E-6
672.2E-6,412.2E-6
672.3E-6,418.0E-6
672.4E-6,423.9E-6
672.4E-6,430.0E-6
672.5E-6,436.1E-6
672.6E-6,442.3E-6
672.7E-6,448.7E-6
672.8E-6,455.1E-6
672.8E-6,461.7E-6
672.9E-6,468.4E-6
673.0E-6,475.2E-6
673.1E-6,482.1E-6
673.1E-6,489.1E-6
673.2E-6,496.3E-6
673.3E-6,503.6E-6
673.4E-6,511.0E-6
673.5E-6,518.6E-6
673.5E-6,526.2E-6
673.6E-6,534.0E-6
673.7E-6,542.0E-6
673.8E-6,550.1E-6
673.8E-6,558.3E-6
673.9E-6,566.7E-6
674.0E-6,575.2E-6
674.1E-6,583.9E-6
674.2E-6,592.7E-6
674.2E-6,601.6E-6
674.3E-6,610.8E-6
674.4E-6,620.1E-6
674.5E-6,629.5E-6
674.5E-6,639.1E-6
674.6E-6,648.9E-6
674.7E-6,658.9E-6
674.8E-6,669.0E-6
674.9E-6,679.3E-6
674.9E-6,689.8E-6
675.0E-6,700.4E-6
675.1E-6,711.3E-6
675.2E-6,722.3E-6
675.2E-6,733.6E-6
675.3E-6,745.0E-6
675.4E-6,756.6E-6
675.5E-6,768.5E-6
675.6E-6,780.5E-6
675.6E-6,792.8E-6
675.7E-6,805.3E-6
675.8E-6,817.9E-6
675.9E-6,830.9E-6
675.9E-6,844.0E-6
676.0E-6,857.4E-6
676.1E-6,871.0E-6
676.2E-6,884.8E-6
676.3E-6,898.9E-6
676.3E-6,913.3E-6
676.4E-6,927.9E-6
676.5E-6,942.7E-6
676.6E-6,957.8E-6
676.7E-6,973.2E-6
676.7E-6,988.8E-6
676.8E-6,1.005E-3
676.9E-6,1.021E-3
677.0E-6,1.037E-3
677.0E-6,1.054E-3
677.1E-6,1.071E-3
677.2E-6,1.089E-3
677.3E-6,1.106E-3
677.4E-6,1.124E-3
677.4E-6,1.143E-3
677.5E-6,1.161E-3
677.6E-6,1.180E-3
677.7E-6,1.200E-3
677.7E-6,1.220E-3
677.8E-6,1.240E-3
677.9E-6,1.260E-3
678.0E-6,1.281E-3
678.1E-6,1.302E-3
678.1E-6,1.323E-3
678.2E-6,1.345E-3
678.3E-6,1.368E-3
678.4E-6,1.390E-3
678.4E-6,1.414E-3
678.5E-6,1.437E-3
678.6E-6,1.461E-3
678.7E-6,1.486E-3
678.8E-6,1.510E-3
678.8E-6,1.536E-3
678.9E-6,1.562E-3
679.0E-6,1.588E-3
679.1E-6,1.615E-3
679.1E-6,1.642E-3
679.2E-6,1.670E-3
679.3E-6,1.698E-3
679.4E-6,1.727E-3
679.5E-6,1.756E-3
679.5E-6,1.786E-3
679.6E-6,1.816E-3
679.7E-6,1.848E-3
679.8E-6,1.879E-3
679.8E-6,1.911E-3
679.9E-6,1.944E-3
680.0E-6,1.978E-3
680.1E-6,2.012E-3
680.2E-6,2.047E-3
680.2E-6,2.082E-3
680.3E-6,2.118E-3
680.4E-6,2.155E-3
680.5E-6,2.193E-3
680.6E-6,2.231E-3
680.6E-6,2.270E-3
680.7E-6,2.310E-3
680.8E-6,2.351E-3
680.9E-6,2.392E-3
680.9E-6,2.435E-3
681.0E-6,2.478E-3
681.1E-6,2.522E-3
681.2E-6,2.567E-3
681.3E-6,2.613E-3
681.3E-6,2.660E-3
681.4E-6,2.708E-3
681.5E-6,2.756E-3
681.6E-6,2.806E-3
681.6E-6,2.857E-3
681.7E-6,2.909E-3
681.8E-6,2.962E-3
681.9E-6,3.017E-3
682.0E-6,3.072E-3
682.0E-6,3.129E-3
682.1E-6,3.187E-3
682.2E-6,3.246E-3
682.3E-6,3.306E-3
682.3E-6,3.368E-3
682.4E-6,3.432E-3
682.5E-6,3.496E-3
682.6E-6,3.563E-3
682.7E-6,3.630E-3
682.7E-6,3.700E-3
682.8E-6,3.771E-3
682.9E-6,3.844E-3
683.0E-6,3.918E-3
683.0E-6,3.994E-3
683.1E-6,4.073E-3
683.2E-6,4.153E-3
683.3E-6,4.235E-3
683.4E-6,4.319E-3
683.4E-6,4.405E-3
683.5E-6,4.494E-3
683.6E-6,4.585E-3
683.7E-6,4.678E-3
683.7E-6,4.774E-3
683.8E-6,4.872E-3
683.9E-6,4.973E-3
684.0E-6,5.077E-3
684.1E-6,5.184E-3
684.1E-6,5.294E-3
684.2E-6,5.407E-3
684.3E-6,5.523E-3
684.4E-6,5.643E-3
684.5E-6,5.766E-3
684.5E-6,5.893E-3
684.6E-6,6.024E-3
684.7E-6,6.159E-3
684.8E-6,6.298E-3
684.8E-6,6.442E-3
684.9E-6,6.590E-3
685.0E-6,6.744E-3
685.1E-6,6.902E-3
685.2E-6,7.066E-3
685.2E-6,7.236E-3
685.3E-6,7.411E-3
685.4E-6,7.593E-3
685.5E-6,7.782E-3
685.5E-6,7.977E-3
685.6E-6,8.180E-3
685.7E-6,8.391E-3
685.8E-6,8.610E-3
685.9E-6,8.838E-3
685.9E-6,9.075E-3
686.0E-6,9.322E-3
686.1E-6,9.579E-3
686.2E-6,9.847E-3
686.2E-6,10.13E-3
686.3E-6,10.42E-3
686.4E-6,10.73E-3
686.5E-6,11.05E-3
686.6E-6,11.38E-3
686.6E-6,11.73E-3
686.7E-6,12.10E-3
686.8E-6,12.49E-3
686.9E-6,12.89E-3
686.9E-6,13.32E-3
687.0E-6,13.77E-3
687.1E-6,14.25E-3
687.2E-6,14.75E-3
687.3E-6,15.28E-3
687.3E-6,15.84E-3
687.4E-6,16.43E-3
687.5E-6,17.06E-3
687.6E-6,17.73E-3
687.6E-6,18.43E-3
687.7E-6,19.18E-3
687.8E-6,19.98E-3
687.9E-6,20.83E-3
688.0E-6,21.74E-3
688.0E-6,22.70E-3
688.1E-6,23.72E-3
688.2E-6,24.82E-3
688.3E-6,25.98E-3
688.4E-6,27.22E-3
688.4E-6,28.53E-3
688.5E-6,29.93E-3
688.6E-6,31.41E-3
688.7E-6,32.98E-3
688.7E-6,34.64E-3
688.8E-6,36.38E-3
688.9E-6,38.20E-3
689.0E-6,40.10E-3
689.1E-6,42.07E-3
689.1E-6,44.11E-3
689.2E-6,46.20E-3
689.3E-6,48.33E-3
689.4E-6,50.50E-3
689.4E-6,52.67E-3
689.5E-6,54.86E-3
689.6E-6,57.03E-3
689.7E-6,59.17E-3
689.8E-6,61.28E-3
689.8E-6,63.34E-3
689.9E-6,65.34E-3
690.0E-6,67.27E-3
690.1E-6,69.12E-3
690.1E-6,70.88E-3
690.2E-6,72.54E-3
690.3E-6,74.11E-3
690.4E-6,75.56E-3
690.5E-6,76.90E-3
690.5E-6,78.13E-3
690.6E-6,79.23E-3
690.7E-6,80.20E-3
690.8E-6,81.03E-3
690.8E-6,81.72E-3
690.9E-6,82.26E-3
691.0E-6,82.64E-3
691.1E-6,82.86E-3
691.2E-6,82.90E-3
691.2E-6,82.75E-3
691.3E-6,82.41E-3
691.4E-6,81.86E-3
691.5E-6,81.09E-3
691.5E-6,80.08E-3
691.6E-6,78.79E-3
691.7E-6,77.17E-3
691.8E-6,75.12E-3
691.9E-6,72.46E-3
691.9E-6,68.91E-3
692.0E-6,64.09E-3
692.1E-6,57.17E-3
692.2E-6,46.87E-3
692.3E-6,31.93E-3
692.3E-6,14.68E-3
692.4E-6,4.111E-3
692.5E-6,991.9E-6
692.6E-6,378.5E-6
692.6E-6,280.2E-6
692.7E-6,263.9E-6
692.8E-6,257.7E-6
692.9E-6,252.3E-6
693.0E-6,247.0E-6
693.0E-6,241.8E-6
693.1E-6,236.8E-6
693.2E-6,232.1E-6
693.3E-6,227.5E-6
693.3E-6,223.1E-6
693.4E-6,218.9E-6
693.5E-6,214.9E-6
693.6E-6,211.1E-6
693.7E-6,207.4E-6
693.7E-6,203.8E-6
693.8E-6,200.4E-6
693.9E-6,197.1E-6
694.0E-6,193.9E-6
694.0E-6,190.8E-6
694.1E-6,187.9E-6
694.2E-6,185.0E-6
694.3E-6,182.2E-6
694.4E-6,179.6E-6
694.4E-6,177.0E-6
694.5E-6,174.5E-6
694.6E-6,172.1E-6
694.7E-6,169.8E-6
694.7E-6,167.5E-6
694.8E-6,165.3E-6
694.9E-6,163.2E-6
695.0E-6,161.2E-6
695.1E-6,159.2E-6
695.1E-6,157.2E-6
695.2E-6,155.4E-6
695.3E-6,153.6E-6
695.4E-6,151.8E-6
695.4E-6,150.1E-6
695.5E-6,148.4E-6
695.6E-6,146.8E-6
695.7E-6,145.2E-6
695.8E-6,143.7E-6
695.8E-6,142.2E-6
695.9E-6,140.7E-6
696.0E-6,139.3E-6
696.1E-6,138.0E-6
696.2E-6,136.6E-6
696.2E-6,135.3E-6
696.3E-6,134.1E-6
696.4E-6,132.8E-6
696.5E-6,131.6E-6
696.5E-6,130.5E-6
696.6E-6,129.3E-6
696.7E-6,128.2E-6
696.8E-6,127.1E-6
696.9E-6,126.1E-6
696.9E-6,125.0E-6
697.0E-6,124.0E-6
697.1E-6,123.1E-6
697.2E-6,122.1E-6
697.2E-6,121.2E-6
697.3E-6,120.3E-6
697.4E-6,119.4E-6
697.5E-6,118.5E-6
697.6E-6,117.7E-6
697.6E-6,116.9E-6
697.7E-6,116.1E-6
697.8E-6,115.3E-6
697.9E-6,114.5E-6
697.9E-6,113.8E-6
698.0E-6,113.1E-6
698.1E-6,112.3E-6
698.2E-6,111.6E-6
698.3E-6,110.9E-6
698.3E-6,110.2E-6
698.4E-6,109.6E-6
698.5E-6,108.9E-6
698.6E-6,108.3E-6
698.6E-6,107.6E-6
698.7E-6,107.0E-6
698.8E-6,106.4E-6
698.9E-6,105.8E-6
699.0E-6,105.2E-6
699.0E-6,104.7E-6
699.1E-6,104.1E-6
699.2E-6,103.5E-6
699.3E-6,103.0E-6
699.3E-6,102.5E-6
699.4E-6,101.9E-6
699.5E-6,101.4E-6
699.6E-6,100.9E-6
699.7E-6,100.4E-6
699.7E-6,99.95E-6
699.8E-6,99.47E-6
699.9E-6,99.00E-6
700.0E-6,98.55E-6
700.1E-6,98.10E-6
700.1E-6,97.65E-6
700.2E-6,97.22E-6
700.3E-6,96.80E-6
700.4E-6,96.38E-6
700.4E-6,95.97E-6
700.5E-6,95.57E-6
700.6E-6,95.18E-6
700.7E-6,94.79E-6
700.8E-6,94.42E-6
700.8E-6,94.05E-6
700.9E-6,93.68E-6
701.0E-6,93.33E-6
701.1E-6,92.98E-6
701.1E-6,92.63E-6
701.2E-6,92.30E-6
701.3E-6,91.97E-6
701.4E-6,91.65E-6
701.5E-6,91.33E-6
701.5E-6,91.02E-6
701.6E-6,90.72E-6
701.7E-6,90.42E-6
701.8E-6,90.13E-6
701.8E-6,89.85E-6
701.9E-6,89.57E-6
702.0E-6,89.30E-6
702.1E-6,89.03E-6
702.2E-6,88.77E-6
702.2E-6,88.52E-6
702.3E-6,88.27E-6
702.4E-6,88.02E-6
702.5E-6,87.78E-6
702.5E-6,87.55E-6
702.6E-6,87.32E-6
702.7E-6,87.10E-6
702.8E-6,86.88E-6
702.9E-6,86.67E-6
702.9E-6,86.46E-6
703.0E-6,86.26E-6
703.1E-6,86.07E-6
703.2E-6,85.87E-6
703.2E-6,85.69E-6
703.3E-6,85.51E-6
703.4E-6,85.33E-6
703.5E-6,85.16E-6
703.6E-6,84.99E-6
703.6E-6,84.83E-6
703.7E-6,84.67E-6
703.8E-6,84.51E-6
703.9E-6,84.37E-6
704.0E-6,84.22E-6
704.0E-6,84.08E-6
704.1E-6,83.95E-6
704.2E-6,83.82E-6
704.3E-6,83.69E-6
704.3E-6,83.57E-6
704.4E-6,83.45E-6
704.5E-6,83.33E-6
704.6E-6,83.23E-6
704.7E-6,83.12E-6
704.7E-6,83.02E-6
704.8E-6,82.92E-6
704.9E-6,82.83E-6
705.0E-6,82.74E-6
705.0E-6,82.66E-6
705.1E-6,82.58E-6
705.2E-6,82.50E-6
705.3E-6,82.43E-6
705.4E-6,82.36E-6
705.4E-6,82.30E-6
705.5E-6,82.24E-6
705.6E-6,82.18E-6
705.7E-6,82.13E-6
705.7E-6,82.08E-6
705.8E-6,82.04E-6
705.9E-6,82.00E-6
706.0E-6,81.96E-6
706.1E-6,81.93E-6
706.1E-6,81.90E-6
706.2E-6,81.88E-6
706.3E-6,81.86E-6
706.4E-6,81.84E-6
706.4E-6,81.83E-6
706.5E-6,81.82E-6
706.6E-6,81.82E-6
706.7E-6,81.82E-6
706.8E-6,81.82E-6
706.8E-6,81.83E-6
706.9E-6,81.84E-6
707.0E-6,81.85E-6
707.1E-6,81.87E-6
707.1E-6,81.89E-6
707.2E-6,81.92E-6
707.3E-6,81.95E-6
707.4E-6,81.98E-6
707.5E-6,82.02E-6
707.5E-6,82.06E-6
707.6E-6,82.11E-6
707.7E-6,82.16E-6
707.8E-6,82.21E-6
707.9E-6,82.27E-6
707.9E-6,82.33E-6
708.0E-6,82.40E-6
708.1E-6,82.46E-6
708.2E-6,82.54E-6
708.2E-6,82.62E-6
708.3E-6,82.70E-6
708.4E-6,82.78E-6
708.5E-6,82.87E-6
708.6E-6,82.96E-6
708.6E-6,83.06E-6
708.7E-6,83.16E-6
708.8E-6,83.27E-6
708.9E-6,83.38E-6
708.9E-6,83.49E-6
709.0E-6,83.61E-6
709.1E-6,83.73E-6
709.2E-6,83.86E-6
709.3E-6,83.99E-6
709.3E-6,84.13E-6
709.4E-6,84.27E-6
709.5E-6,84.41E-6
709.6E-6,84.56E-6
709.6E-6,84.71E-6
709.7E-6,84.87E-6
709.8E-6,85.03E-6
709.9E-6,85.20E-6
710.0E-6,85.37E-6
710.0E-6,85.54E-6
710.1E-6,85.72E-6
710.2E-6,85.90E-6
710.3E-6,86.09E-6
710.3E-6,86.29E-6
710.4E-6,86.49E-6
710.5E-6,86.69E-6
710.6E-6,86.90E-6
710.7E-6,87.11E-6
710.7E-6,87.33E-6
710.8E-6,87.55E-6
710.9E-6,87.78E-6
711.0E-6,88.01E-6
711.0E-6,88.25E-6
711.1E-6,88.49E-6
711.2E-6,88.74E-6
711.3E-6,88.99E-6
711.4E-6,89.25E-6
711.4E-6,89.52E-6
711.5E-6,89.79E-6
711.6E-6,90.06E-6
711.7E-6,90.34E-6
711.8E-6,90.63E-6
711.8E-6,90.92E-6
711.9E-6,91.22E-6
712.0E-6,91.52E-6
712.1E-6,91.83E-6
712.1E-6,92.15E-6
712.2E-6,92.47E-6
712.3E-6,92.80E-6
712.4E-6,93.13E-6
712.5E-6,93.47E-6
712.5E-6,93.82E-6
712.6E-6,94.17E-6
712.7E-6,94.53E-6
712.8E-6,94.89E-6
712.8E-6,95.27E-6
712.9E-6,95.65E-6
713.0E-6,96.03E-6
713.1E-6,96.42E-6
713.2E-6,96.82E-6
713.2E-6,97.23E-6
713.3E-6,97.65E-6
713.4E-6,98.07E-6
713.5E-6,98.50E-6
713.5E-6,98.93E-6
713.6E-6,99.38E-6
713.7E-6,99.83E-6
713.8E-6,100.3E-6
713.9E-6,100.8E-6
713.9E-6,101.2E-6
714.0E-6,101.7E-6
714.1E-6,102.2E-6
714.2E-6,102.7E-6
714.2E-6,103.2E-6
714.3E-6,103.7E-6
714.4E-6,104.3E-6
714.5E-6,104.8E-6
714.6E-6,105.3E-6
